id,met_0001,met_0002,met_0003,met_0004,met_0005,met_0006,met_0007,met_0008,met_0009,met_0010,met_0011,met_0012,met_0013,met_0014,met_0015,met_0016,met_0017,met_0018,met_0019,met_0020,met_0021,met_0022,met_0023,met_0024,met_0025,met_0026,met_0027,met_0028,met_0029,met_0030,met_0031,met_0032,met_0033,met_0034,met_0035,met_0036,met_0037,met_0038,met_0039,met_0040,met_0041,met_0042,met_0043,met_0044,met_0045,met_0046,met_0047,met_0048,met_0049,met_0050
sample_001,1.1008484290291982,1.4444303044723041,-2.234190863369504,-1.5462892241744957,-0.3362881675898449,0.1328694508084529,1.0362027426670035,-0.39550546393240554,0.06909238739963777,1.3794952039664257,-0.41632526263387565,0.032238078295874745,-0.3179555801960542,0.20537618803328456,0.12263877184962259,1.8196667421230301,-0.774851137273552,1.5598307006421899,1.00214145623595,-1.1232106648981184,0.008900163718340983,-1.2578223087350089,0.2468160330513921,0.45197471088381186,0.7041003969833015,-0.028851381939658884,-0.4336399837760106,-0.8227570623451894,-0.3976603046185767,0.26375773297631067,-0.44413323280999223,0.47191423691589723,-0.6628339300103041,-0.20564273668401764,1.236179592049549,0.15683905516326824,0.270375024709162,0.34487111405640625,0.8613695547548825,1.4071174300514169,1.7724501933495866,0.06307403420438651,-0.7502818203893072,-0.9738166216367646,-0.5686905624000159,0.8203909432256459,-1.5823013955403593,1.1904396096410215,0.17244831432429442,1.5966481440028901
sample_002,0.35555034880973435,0.98893581473312,1.2272031381752624,0.0581070234794054,0.13941467706853972,-0.7533718141507542,0.5240443917333517,-0.48771791555011657,-0.03843883956222363,0.18474705699505892,-0.0859660262991144,-0.16271938471474637,0.9658173304595511,0.5208760467214304,1.6421999526255502,-1.7584766529260636,-0.7016180817473475,1.0184543951948262,-0.40946242985648656,0.9868257085941212,-1.2289591410612708,1.5348366592682146,0.7593609561433765,0.2124374308749783,0.5425646261791741,0.7472893681083729,0.7357275312231422,1.6663014505277278,-0.8185829864957178,0.698658295393874,0.21952769967986469,-0.6653441275322818,-0.11496965949562328,-0.6718751831959354,0.45022967673830266,0.11370374521786422,1.5567038976756342,0.14496624477128314,0.35599630686843553,1.3008701467468846,1.6144366164170245,-0.9881279793491229,1.206874623298423,-0.8220469399806202,-0.24810310330587756,-0.8582043526442528,-1.5060800253441762,-0.06304621838227333,0.7440261733096442,-0.31851392285448843
sample_003,-0.8734076074563475,1.115409431609142,1.8135422280687201,-0.4071088828423661,0.05578742481298174,-0.24150934155797915,0.7945566531949553,0.5348519767493854,-1.0703880644157777,-0.4521012626660925,0.31792679541170793,-0.28260706457973067,-2.889162570554009,0.3596774834237929,-1.1359024026729712,-0.5041849272286235,-0.4333085552343474,-0.5816561577222407,0.690537780966822,0.8542609757151897,0.14035805882712085,-0.4677192096571283,1.6205457227153868,-0.2437741277698802,-0.8552867855074113,0.19079662409324197,0.8796396801803726,0.6361236505491153,0.7209793963632779,-1.7489967176985446,-1.509233438804642,-0.26929960591327284,0.8124125212973536,-1.5364372411303864,0.22969149438594405,-1.6128044297265474,0.5425643413322737,2.2846174570190905,0.6043137263794688,-0.6311517004218214,-1.3023834411479125,1.4120075775462264,-0.5210470732762656,-1.0785083309133852,-0.28802401171819475,0.1305497465978454,0.675545608729052,0.7376651338250468,0.4040056231546524,1.694084637789149
sample_004,-3.431001270217284,-1.2008956594981148,-0.3614041996935388,0.7757158853038315,0.09376313913416766,1.0928594256528834,-0.0005881629061926706,-0.4529754078840483,0.694548149449316,0.6668992488190121,0.4918954048674473,-0.20279427331433994,-1.0579442249229423,0.10440800946239119,0.856091416946432,-0.1939105481864282,0.8474382881980517,-0.5230480707188615,0.1195436139733558,-0.3325163792934654,-0.6502309776641176,0.39861442172961803,-0.04019402900249705,-0.06963071643104397,1.5823464208848645,-0.5712066446829863,-0.21678913700408414,-0.952200647128426,-0.6292483225503195,-2.650257139835366,0.0059037555398542265,-0.10338826360067978,-1.746128450880234,0.8200865971875817,-0.31424085307995964,-0.5932287884211772,0.9990353001433774,-0.6875698513785454,1.5475523282985493,0.21841991418856269,1.3497181078894003,1.8585006793365935,1.8436023066245881,0.8568091400369061,0.5213768834333532,-0.0947478395666401,-1.146310145097169,0.7649494348469098,-0.6667374039210746,-0.6614832289856141
sample_005,-1.0200518030212806,-0.5285474963526224,1.1789523139743272,-1.0238584842763945,-0.8811247362571493,-0.011486195146566725,-0.182660458625136,-0.4307136037851738,-0.10421993295451998,-0.29039854618436967,0.5597821978224743,-0.1274382857916761,-0.8954133085474771,0.44445163407270116,0.2942301920257645,0.21023651066033142,0.31566370914619374,1.8012996305075013,-0.3745317782634266,0.7368806830374848,0.4302023642280108,-0.8589298898546193,0.17283045801934402,-0.377763934720355,-0.820978424380694,0.5835687279346349,0.4857714000961673,0.6248057925136403,-2.5514388238013117,-0.6771443206773726,1.3755224510255526,-0.22403064343018367,-0.4932178063679747,-0.7991795233575303,0.2854552961610576,1.4940375133021297,-1.7666232614330633,-0.6200631740932725,-1.5639266100421003,0.8065055510863549,0.1320292670816939,-0.13588981755679755,-0.21576273024260037,1.3466537051704044,-0.20659686018720086,-0.14383216373731028,0.5217907720787291,-0.4198142471616545,0.018782904415179196,1.3514427573945316
sample_006,-0.45637086375693614,-0.0847408786612967,-0.5826967330381116,-0.332120268177575,-1.3153839968744594,0.6662494978633278,-0.09886799197525226,-0.19178540106814562,-1.3858176187604812,-0.4031896623557905,1.373481106595558,0.6285912536825381,2.8000931292380433,0.5890110527867893,1.773944982422024,0.03235178509385216,-0.16775188275551486,-0.45872475370043864,0.2338269936679222,-0.01299457874950236,1.1119092052376736,-2.760402660257195,-0.1272110742044157,-1.7432386199935204,-0.4347594648942159,-0.4834786938662566,1.1896538074230747,-0.1579564403303579,0.19912756022010653,-0.9614756710189369,0.10174845185828105,0.40701863585628834,0.982936663407745,0.15812652714171835,0.2865808872181808,-0.4869539988923628,-0.25741176606876404,1.6011844204878678,0.6154039481895495,-0.6141564509271468,-1.1592134944009826,-0.03179432717040428,0.9371308039114256,-1.4984064266566208,-0.4208350142850876,0.7986400617341398,-2.0896599030802796,-0.4054709013759296,-1.3289142008903996,0.1927495370513679
sample_007,-0.5546524156577476,0.8024420127716085,1.5165458815510264,-1.2699897068867516,-0.6754006313354439,0.8091280066180889,-0.17736077897813343,0.5876878551231544,0.8887552627285324,0.31064096543386127,-1.0506348625802455,-1.2450009256414705,-0.10621718542077946,0.04971025254153553,0.12606549359335623,1.3353166358029385,0.1677471040114734,-0.1469357395609615,-0.3558573612684142,-1.9227999409985126,-1.2723178101516186,-0.01719078961886582,-0.8391355999664019,-0.053782636110331516,-0.24078329769613868,-0.31469545333934085,-0.7189427073579573,0.7446395991589675,1.6346522957958018,0.3840409187624796,-0.5158407141669912,-0.8750383802414767,0.9549502659393038,-0.3771188192736386,1.1476642166319417,-2.1221138932635597,0.29659767468580095,-0.7494358833566935,-1.3008435719442077,0.028498553748756345,-0.3137546610619505,-0.47235812849049963,-0.9171035628443559,1.4851558042608202,-0.550063468299593,-0.7844778304239873,1.291512898561099,2.207021607239353,-2.503873012441027,0.4562756514494162
sample_008,-1.226884915830802,0.7652602786242062,-1.4222464387257767,-0.40484388001405414,-0.24518368723015416,-0.22592567971048308,0.008978740527252744,0.6042543107278687,0.13140329324124042,-1.2873823810589815,-1.1539253585171256,0.2927066061421321,1.443220453298015,0.6186220836156088,0.2860056019337907,-0.9954226643120041,-1.350251671981725,1.536005109128171,0.16423897181562958,1.5766824438144331,0.4827462867793835,-0.21044654968651844,-0.6981284541943015,0.8745265635005678,0.5575726203197995,-0.9807859968802705,0.3797014783049821,0.19621816714060572,1.0828825036212781,2.0094312764799946,-1.3774149790072654,-1.0912608371722976,-0.2087789335356576,-0.409764749253352,0.9310663887927161,-0.31797418440401565,-0.679452491593839,-0.6120573513580515,0.33199456842434566,-0.584127897282713,0.4194189593915502,-0.7236777263183908,-0.9557993460326855,-0.3860125880384938,-0.025032871711474797,-0.09423546656507989,-0.8936568214558932,-0.1419923642989753,1.462429346742584,0.05118998120450295
sample_009,1.6232037951707834,-0.7658102332166341,-0.7413824315927027,0.7783119404422584,0.049003987430560794,-0.8844167671675812,1.2548850337915793,-1.918300510464493,-1.7269714531604765,-0.3573898404985215,0.07395224855967518,0.9353686063441292,-0.2921501248888908,-1.0416855480878493,-0.18830509856781852,-1.1522847265457024,0.6047014084377761,0.5214453967764576,0.5937486674343877,-0.36087095094833055,-0.36242745343777427,1.5404635653103387,-1.5068811920368936,-1.477317441239304,-0.428938757907982,-0.7196811241610743,0.617177326704578,-1.3554113416603517,0.4935687622516798,0.6058950363872606,-0.3592476251869822,0.7128584493007957,-0.8269348794171305,0.625620947781042,0.20750641799062905,-0.17148779896042268,0.14241054403182168,-0.8374269711910173,0.2542983599626281,-0.4321178861432676,-1.943614139440908,1.172071235025873,-1.1877716833392362,0.4933775947937882,-0.5272465533531868,-0.6193652433660151,-0.5383921759559847,0.9654176550214486,0.384484871406481,2.233414184979409
sample_010,-0.36151554039722394,-0.6311076485282576,-0.5799182728275983,-0.6759371795131643,0.5841085255144326,0.10081934925088613,-0.19561061972105664,0.2099099374350765,0.7578648928982857,1.1487274432051606,-1.5159715829295533,0.7128788596635832,0.6049666761272406,-0.9420851068705146,-1.081139942369333,1.2616119694706474,1.9313896703267182,0.1728234532453402,0.2863547342922506,-2.5348529784547944,0.14736789860049193,0.5760133692400342,-0.6369229067215434,1.5385788005253604,0.5807405466437618,-0.4189619457572458,-0.5331249074116998,0.31731193926475093,-0.7076266497009855,0.09282422731384478,-0.5660056536502482,-0.3090668953301791,0.8304342982458466,1.1038533013069158,-2.5578811889397826,1.1530708050382328,-0.5049574327861774,-0.32959192665594433,0.04258947917119569,-0.08650825129321241,0.45036592119889224,-1.2307476032207427,-0.9837797323424659,0.0983292588052851,-0.5893836017109667,2.130004660939048,-0.7015046347582552,-0.49672776382202616,-0.3974895958688724,0.5085917571771816
