id,prot_0001,prot_0002,prot_0003,prot_0004,prot_0005,prot_0006,prot_0007,prot_0008,prot_0009,prot_0010,prot_0011,prot_0012,prot_0013,prot_0014,prot_0015,prot_0016,prot_0017,prot_0018,prot_0019,prot_0020,prot_0021,prot_0022,prot_0023,prot_0024,prot_0025,prot_0026,prot_0027,prot_0028,prot_0029,prot_0030,prot_0031,prot_0032,prot_0033,prot_0034,prot_0035,prot_0036,prot_0037,prot_0038,prot_0039,prot_0040,prot_0041,prot_0042,prot_0043,prot_0044,prot_0045,prot_0046,prot_0047,prot_0048,prot_0049,prot_0050
sample_001,-0.4243657429849035,0.04496253701424899,-0.1159401793760783,-1.1277302576867414,-0.3065121549960327,0.6477393404249899,-0.4508815778515449,0.9854315915277554,0.3737449186635784,0.6353017678934677,-0.4341861718147935,-0.3728960064939858,-0.27452904970704145,-0.4099995232697343,1.8600205905957432,0.039895639057726334,-1.307992289323578,3.1734550143161693,-0.6230466048040443,0.9506967551068425,0.9931765693429984,-1.1066676466076775,-1.375265074080013,0.8528852880379573,-1.1290457591738625,0.675162726454865,0.1018368278674317,1.3687019592308067,0.8138611744519684,-1.7546678224318677,1.2683623397739647,-1.7309466419152137,0.5682216369944225,0.11106635943646616,1.6488025932657682,0.39317338146555275,0.044261674753290334,1.109464250811955,-0.13728569604571253,0.029409110265746958,-0.5782456710738327,-0.835445762822778,-0.5721858516680255,0.5746036581136349,0.5303178021387022,-0.7986365825903227,-1.0056127565090107,0.985654804628643,-0.6553863162284025,-0.46521528133088647
sample_002,-0.9985505588746363,-0.6795026278841534,1.0058021319006656,0.03040591940385532,0.050489892256775096,0.7802162287859625,-0.24896675676504584,-0.031529302179200615,-1.1526733442742099,0.27723043167539047,-1.2052191600760216,1.112090077366441,0.2525839090749114,-0.22295708395512479,1.5945424367817775,0.6007154440193977,-1.6489835053066935,-1.155251759008131,-0.3531744847200736,-0.6697954770707496,0.9690780967904558,0.20457593160860488,-0.3482227100664071,-1.2816829106852092,0.06226261667757898,0.15705857724393016,0.48971204550604264,1.46861195397486,1.2057282489235785,-0.5747818979272288,0.9307809970647908,-1.7457503675205683,-0.46633555629684814,-0.4127198578016287,-0.09520804568463835,-0.7245530383956799,0.8893532118414184,0.14937041345135885,-0.8607590375400309,-0.743486025946328,-0.5316650871013834,-1.4154148102754043,0.9049017990204928,-0.8056684613943078,-0.6729154195799866,1.1568898290393124,-0.056506410267835636,0.39431734162272714,-1.1370752157532,-0.05628250667445211
sample_003,-0.6474807013197308,0.8087169856162983,-0.08385783754383287,-0.8220027051501497,-0.9781004481921983,-2.3372568505734814,-0.34166923850506237,-0.48839493773212234,-1.1972077652455548,0.6046545908061454,-0.7146660309772013,0.4241785887165436,-0.19050679863659675,1.2913676627784394,-0.9806424890858841,0.01237243052957766,1.3068807629280896,-0.12350625703140214,0.9542709071490969,0.4042388750628494,1.3005069242886085,-0.8442499332837375,0.29466048072344375,1.7033890034917236,0.06627122879038366,-0.48306347191846244,-0.06867371452490345,0.8199242060340859,0.5392934480326451,-1.700308741681928,-0.4270494587896806,0.7974876276875885,0.13230916066073745,-0.5484476837061745,-0.8197055467707608,-0.5875268335159027,0.40491020034823116,-1.0690329770818596,-0.05798303468443635,-2.123066412147872,0.7952282183413334,-0.908153546177499,0.18078417045588485,0.05340818790451205,0.1803941117785409,-0.14568405734646286,-0.034108418734027236,-1.973047409526681,1.1803135223534689,2.006457115647931
sample_004,-0.28037508333939887,0.08274842710404873,1.2113731545865087,0.8308515036533766,0.7865025823826434,0.46550165657048026,0.411526508803595,0.3185092953228865,0.4018383264197092,-1.0230154901934694,1.5249852879109314,0.2095203730214613,0.32119744098217057,-0.8183172361438081,-0.22152655164555535,-0.7060605288149736,-0.3416083789101515,-1.0438532185667837,-0.15517391272507675,-0.4273664475956046,2.1669052901772936,1.8488961285821912,-1.4554589879237945,-0.37064989813766214,1.6262837946104358,0.3186486540899263,-0.4653200367318044,-0.20088845919932397,-0.46786142633886224,0.44183362240538315,0.08411356835498271,-2.983946679819138,1.5140499171834463,-0.45585009782102,1.226054846253185,1.3480375403430545,1.8352817071663214,-0.3079118710446143,-0.8979518837469581,-0.5601840358071793,1.1667270962476428,-1.252219756811999,-0.5084610908535163,-1.9221526606220551,-1.3381980693171154,1.4696814532921325,-0.17640877032324356,-1.3108510442390087,-0.15435355640230158,0.1784594306862085
sample_005,-0.24197726613182108,0.6195900943421618,0.8825195893305416,-0.5885947990190746,0.12415537990115898,0.7966904143595938,0.15884025727490314,0.804209037426555,-0.7440233050505649,2.006608664648634,-2.2409169347535034,-0.30562492981110456,1.7278440494591973,1.488684423090027,-2.1804754036434137,-0.704270217748959,-0.38324832486264465,-2.2155119889112203,-1.2272399493788408,-0.9104207082321946,0.591940722459438,1.069109476614141,-1.550967711737897,-0.4818996181772999,0.33125509254156105,-0.48905055337646813,-0.32800518223049674,-1.7432917693064094,-0.15788188766507794,1.1229271558770062,-0.43843417603053475,0.6408773581998403,1.223990559322565,-0.07365365628456252,-0.2898746960871686,1.3685256604851372,-0.47164675614272383,1.4469317604378586,0.13254340221317848,-0.9016936172690173,0.15120218145722622,0.30761269741341885,0.9883983903459743,-0.2730193664251293,0.311128201573431,0.8474890170606915,-0.31628639484107796,1.7538067997432292,0.03748662645371466,0.6056564032595626
sample_006,-0.3871628269819087,0.0910415145700344,-0.4120222998915013,-0.18537490699974585,1.315078571398481,-1.0986208367849153,0.5192723151527702,-0.9930895385431424,-1.250255761864802,-0.5841014749096517,-1.1694782790600866,0.36233163192018414,-0.8244245652201071,1.1194101757167652,1.9944749061753733,-0.22172276391851375,0.2755547983943068,-0.11319593265484341,-0.3040630360995319,1.6303558290822122,-1.2369221057054203,0.1780636559570725,-0.914725228312206,-0.023615870610603235,-0.6584531502533908,-0.1751841565363401,-0.7833305265714721,-1.0032292764817319,0.09551604505803155,-0.42712846840750046,0.5151275373331133,1.6130060904174222,-1.111609642145178,-1.5580527607453956,-3.233254101540395,-0.2173044398237692,-0.4073516989286207,-0.3410820381887125,0.7122299635565296,-0.8573506604910335,1.1175513636289836,1.509878752724611,-0.11704834787322299,-0.32276036130599345,-0.012370321196306476,-3.3243348536225064,0.4386928728558596,-0.15936051254042582,1.097610529701477,-0.2123872394424532
sample_007,-0.6399785239969202,1.0366761496556325,0.9052263667834187,0.1509508589529318,-0.5132398201028425,1.2478222387011282,-0.07525050134542491,0.11138118016833026,1.001456594230158,-0.0700503806814749,0.10507518992048853,0.49462214485757816,0.9125529479485768,0.01920336858271504,-1.8800714013107127,-1.8275743250900347,1.4662030060058646,1.7095028081069845,-0.2530616689861829,-0.5615095475374374,0.5902845656344977,-0.8737797336527068,-0.2027927116382061,-0.28282024422890867,0.5811177240463739,-2.673036980667612,1.3520177036611412,-0.3453171931817492,-0.14844013763820482,-0.7980512656377505,0.4203626592311432,-1.797381508139509,-0.6159868091803542,-0.037269345592247545,-0.9611787512236651,-1.156071340268612,-1.5228154096702398,0.4691577910836739,0.8474673183834173,-0.2129890460768941,-0.19652924171684466,-1.75207108509333,1.1324778023056012,-1.8113660482446647,1.1344902497251121,1.8478428116417664,1.551218725403181,0.6947716834202544,0.7651456089331534,-0.4365298813392821
sample_008,1.5272022492383077,-0.3420645523546964,0.5046119301254324,0.820241735913307,-0.020032954507972517,1.204484347259044,-0.23778538905088312,0.7737536776099955,0.30325376453161584,-0.2772398422070189,0.4878486455917474,-0.3121955781255026,1.3849924611606301,-1.0353986912292363,-0.5373011920068725,-0.9718594382525163,0.22312437072051594,-0.6356328436564697,-0.749059840947093,0.10135936416204037,-0.8483112855569763,1.2229047962588024,0.18711979059734696,-1.0220404229124365,-0.5539379123454921,1.635312968908395,-0.07768966260600005,-1.0663254103911335,0.8537815991346255,-0.7934136393569295,-0.0759726589263778,0.8501792597104467,1.990595218519689,3.0373665281813693,-1.2593671764172216,0.08246875969264715,-0.034939287019200294,-1.9461056764770683,-1.9816766047756387,0.7517674661837397,-0.5356480171262716,1.4485852938308437,1.7840164403814212,0.02521195167821857,0.4721211718965296,-0.9020062932575691,-0.571069520533746,-0.900926135989008,-1.6270443863742818,0.8215882591700322
sample_009,1.231622689090996,0.8934525065895488,-0.4185844996252242,-0.7385003405260382,0.9847804306526615,-0.23963192419089022,0.6018814772804114,-1.3188496887556083,-0.6760702146177509,0.07237415833823557,1.9660892292924996,-0.14297989384571716,0.5340623547261252,0.7295981449008335,0.26976901227864614,-1.3781005402832143,-0.059799226128043136,-2.171009096104311,-3.0570224050689125,1.413792536728299,-0.8974524231494319,0.245749527507707,-1.3437153931763908,1.4325517428663066,-0.8349176063311623,0.9993245269165915,-0.6448723253478118,-0.18219825891786454,-1.0018620891591823,-0.7487208243255657,-0.2725076997775347,1.7671346951250377,-1.0632780459573943,-2.3899942752938914,0.5898718892225687,-0.18313364129336412,-0.1952890702844159,0.15897850665445024,-0.39232725173338245,-0.2846446777062739,0.423467595067506,-0.7496726812567411,-0.6062910689694697,-0.540133971606913,-0.2974521344724907,0.4609902544660004,0.0674358679239954,0.18256289269575252,1.293435175116035,-0.5668841324337619
sample_010,2.112916482558099,1.1230929826183969,0.7007028665875648,-0.5944709517455828,-0.7778800763429775,-0.4741319149099526,-0.42314038590967473,-0.758012790398032,0.64797769082812,-0.5811106594673469,-0.19804955160944754,2.034880602408231,-1.0030589658024651,0.8770159953609156,1.0872932730913756,1.4468177929772326,0.7475797592352116,-1.088822769804116,-0.6845140381594866,1.183446086766916,-2.180395125661366,0.7409019991473234,-1.53339526852266,1.2100220934076582,0.7283870093160628,0.049534104048839386,0.009719377597058395,0.07064662890442032,1.2853580200452017,1.8733661299057822,-0.10921200979609928,1.9353575431441608,0.2802881054429169,-0.05817170955186642,0.39721916045580097,-0.7244385856456736,0.06659551488168422,-0.4622852247963578,0.11810731661217783,-1.4813476481886891,0.36041242859493594,0.32286109980808836,-0.5690303994129919,-1.9357920645521514,-0.6014590333572173,-1.0861391890618486,-1.6759033758294863,0.5818846308781391,-0.16567073963890092,-0.6544007771331799
